pkey,id,date,security,asset,liability
23818,23324,2002-09-30,0,16165,14580
23819,23324,2002-12-31,0,16981,15361
23820,23331,2002-03-31,695,110091,100784
23821,23331,2002-06-30,665,114456,104875
23822,23331,2002-09-30,3732,115457,105802
23823,23331,2002-12-31,3620,127795,117130
23824,23342,2002-03-31,188763,350324,330841
23825,23342,2002-06-30,198362,364621,342556
23826,23342,2002-09-30,156924,323132,298913
23827,23342,2002-12-31,134164,299525,274732
23828,23345,2002-03-31,22953,145917,137494
23829,23345,2002-06-30,62203,197998,182280
23830,23345,2002-09-30,66557,207214,191285
23831,23345,2002-12-31,64000,212827,195920
23832,23346,2002-03-31,217856,3380000,3070000
23833,23346,2002-06-30,203257,3510000,3180000
23834,23346,2002-09-30,267346,3600000,3250000
23835,23346,2002-12-31,283243,3830000,3460000
23836,23357,2002-03-31,24146,226385,208668
23837,23360,2002-03-31,15796,38800000,31600000
23838,23360,2002-06-30,15711,42000000,34400000
23839,23360,2002-09-30,15625,45000000,37000000
23840,23360,2002-12-31,19915,47200000,38700000
23841,23364,2002-03-31,112212,1170000,1060000
23842,23364,2002-06-30,238631,1320000,1200000
23843,23364,2002-09-30,219881,1280000,1160000
23844,23364,2002-12-31,347249,1580000,1340000
23845,23373,2002-03-31,18814,90800,82776
23846,23373,2002-06-30,21089,93811,85412
23847,23373,2002-09-30,19491,95914,87304
23848,23373,2002-12-31,15110,95460,86949
23849,23376,2002-03-31,4338,83335,75939
23850,23376,2002-06-30,5852,84988,77125
23851,23376,2002-09-30,10513,90501,82248
23852,23376,2002-12-31,7044,95937,87453
23853,23404,2002-03-31,558,72425,66709
23854,23404,2002-06-30,496,73619,67798
23855,23404,2002-09-30,449,73962,68002
23856,23404,2002-12-31,404,78625,72580
23857,23406,2002-03-31,591228,1940000,1630000
23858,23406,2002-06-30,653636,2020000,1700000
23859,23406,2002-09-30,636778,2180000,1860000
23860,23406,2002-12-31,847869,2210000,1890000
23861,23410,2002-03-31,18000,116761,107957
23862,23410,2002-06-30,16903,123334,113906
23863,23410,2002-09-30,12363,131008,120145
23864,23410,2002-12-31,11828,141564,130310
23865,23415,2002-03-31,4304,236225,216261
23866,23415,2002-06-30,6059,246060,225181
23867,23415,2002-09-30,10793,270486,249040
23868,23415,2002-12-31,12798,286895,263703
23869,23430,2002-03-31,11412,101363,93330
23870,23430,2002-06-30,10263,100732,92402
23871,23430,2002-09-30,9169,101698,93382
23872,23430,2002-12-31,7487,105957,97224
23873,23431,2002-03-31,1321,74601,67666
23874,23431,2002-06-30,1213,78938,71667
23875,23431,2002-09-30,1058,83190,75581
23876,23431,2002-12-31,758,80764,73375
23877,23433,2002-03-31,2618,119849,105591
23878,23433,2002-06-30,2528,123809,108488
23879,23433,2002-09-30,2354,127713,112014
23880,23433,2002-12-31,2189,135859,119858
23881,23450,2002-03-31,1479,61774,56422
23882,23450,2002-06-30,861,62366,56466
23883,23450,2002-09-30,855,64494,57990
23884,23450,2002-12-31,844,64740,57879
23885,23453,2002-03-31,3154,137992,128978
23886,23453,2002-06-30,3007,121822,112489
23887,23453,2002-09-30,2809,122438,112729
23888,23453,2002-12-31,2477,127184,117200
23889,23463,2002-03-31,116278,1250000,1140000
23890,23463,2002-06-30,140565,1290000,1170000
23891,23463,2002-09-30,168579,1370000,1250000
23892,23463,2002-12-31,195698,1470000,1330000
23893,23468,2002-03-31,504,103308,32380
23894,23468,2002-06-30,507,96320,22561
23895,23468,2002-09-30,507,102360,23743
23896,23468,2002-12-31,499,100532,21248
23897,23469,2002-03-31,0,134982,123590
23898,23469,2002-06-30,0,141792,130096
23899,23469,2002-09-30,0,139788,127297
23900,23469,2002-12-31,0,138722,125657
23901,23470,2002-03-31,89997,239319,224898
23902,23470,2002-06-30,104792,243828,227636
23903,23470,2002-09-30,99468,236760,219906
23904,23470,2002-12-31,102404,256853,239776
23905,23472,2002-03-31,0,282904,47737
23906,23472,2002-06-30,0,292382,50463
23907,23472,2002-09-30,0,305068,55041
23908,23472,2002-12-31,0,313757,62269
23909,23473,2002-03-31,98880,530703,478215
23910,23473,2002-06-30,92647,532973,478889
23911,23473,2002-09-30,85282,553012,497559
23912,23473,2002-12-31,89484,556850,500409
23913,23474,2002-03-31,214530,894514,826442
23914,23474,2002-06-30,221412,984582,911411
23915,23474,2002-09-30,217362,1040000,959359
23916,23474,2002-12-31,207683,1040000,964557
23917,23498,2002-03-31,86,44111,40719
23918,23498,2002-06-30,2589,44290,40921
23919,23498,2002-09-30,3522,43933,40645
23920,23498,2002-12-31,9233,44331,41090
23921,23502,2002-03-31,216,134389,115887
23922,23502,2002-06-30,203,138055,119277
23923,23502,2002-09-30,187,142136,123074
23924,23502,2002-12-31,158,143871,124576
23925,23523,2002-03-31,16534,78783,69919
23926,23523,2002-06-30,17627,85351,76011
23927,23523,2002-09-30,22424,92132,82533
23928,23523,2002-12-31,21811,82201,72372
23929,23524,2002-03-31,1766,306886,270838
23930,23524,2002-06-30,1582,312125,275848
23931,23524,2002-09-30,1237,322972,287252
23932,23524,2002-12-31,984,336867,299890
23933,23530,2002-03-31,3688,32199,28247
23934,23530,2002-06-30,3409,32755,28743
23935,23530,2002-09-30,3087,33132,29040
23936,23530,2002-12-31,2691,33938,29789
23937,23537,2002-03-31,0,127791,108431
23938,23537,2002-06-30,0,140814,120545
23939,23537,2002-09-30,0,161823,140808
23940,23537,2002-12-31,0,164088,142044
23941,23543,2002-03-31,238012,503137,480412
23942,23543,2002-06-30,246324,584086,553329
23943,23543,2002-09-30,222184,573165,538888
23944,23543,2002-12-31,216338,537316,501189
23945,23544,2002-03-31,2430,97586,88973
23946,23544,2002-06-30,2350,94312,85412
23947,23544,2002-09-30,2257,98800,89516
23948,23544,2002-12-31,2052,104483,94990
23949,23546,2002-03-31,0,236819,207313
23950,23546,2002-06-30,3118,243856,213849
23951,23546,2002-09-30,5620,254972,224423
23952,23546,2002-12-31,8701,252948,222127
23953,23551,2002-03-31,7624,63800,57328
23954,23551,2002-06-30,7425,61721,54985
23955,23551,2002-09-30,8198,62960,56069
23956,23551,2002-12-31,10882,62907,55735
23957,23556,2002-03-31,29570,221376,199250
23958,23556,2002-06-30,24217,267017,243418
23959,23556,2002-09-30,60895,304023,276370
23960,23556,2002-12-31,87553,383025,344117
23961,23567,2002-03-31,2982,83930,75052
23962,23567,2002-06-30,3639,91325,82254
23963,23567,2002-09-30,2854,98449,89193
23964,23567,2002-12-31,2168,107069,97619
23965,23568,2002-03-31,63362,277990,262094
23966,23568,2002-06-30,67573,259072,241735
23967,23568,2002-09-30,71425,267461,248108
23968,23568,2002-12-31,75508,267084,247270
23969,23577,2002-03-31,61463,704062,640178
23970,23577,2002-06-30,69179,720831,654981
23971,23577,2002-09-30,59927,753557,685866
23972,23577,2002-12-31,55032,769660,699460
23973,23579,2002-03-31,0,138386,128149
23974,23579,2002-06-30,0,133288,122946
23975,23579,2002-09-30,0,135716,125211
23976,23579,2002-12-31,0,137389,126610
23977,23588,2002-03-31,30950,138861,129394
23978,23588,2002-06-30,31018,144314,130957
23979,23588,2002-09-30,32458,147267,133048
23980,23588,2002-12-31,28474,144930,130507
23981,23591,2002-03-31,3699,40815,37314
23982,23591,2002-06-30,3401,41319,37596
23983,23591,2002-09-30,3490,40850,37001
23984,23591,2002-12-31,3070,41292,37312
23985,23592,2002-03-31,0,22122,10404
23986,23592,2002-06-30,0,24121,12217
23987,23592,2002-09-30,0,22571,10530
23988,23592,2002-12-31,0,24311,12079
23989,23594,2002-03-31,138619,1670000,1510000
23990,23594,2002-06-30,103148,1740000,1560000
23991,23594,2002-09-30,103430,1830000,1640000
23992,23594,2002-12-31,114363,1820000,1650000
23993,23595,2002-03-31,0,76146,68259
23994,23595,2002-06-30,0,73452,65452
23995,23595,2002-09-30,0,85358,77161
23996,23595,2002-12-31,0,100908,90916
23997,23597,2002-03-31,960,99064,90582
23998,23597,2002-06-30,886,95021,86066
23999,23597,2002-09-30,785,96262,86958
24000,23597,2002-12-31,761,93303,84472
24001,23620,2002-03-31,93264,785726,695831
24002,23620,2002-06-30,106241,796782,707349
24003,23620,2002-09-30,111171,817078,728844
24004,23620,2002-12-31,115976,818565,729839
24005,23621,2002-03-31,36725,1020000,906194
24006,23621,2002-06-30,39077,1030000,914260
24007,23621,2002-09-30,50576,1060000,940862
24008,23621,2002-12-31,46247,1040000,933387
24009,23622,2002-03-31,40480,711486,598079
24010,23622,2002-06-30,39918,706463,593685
24011,23622,2002-09-30,38195,721736,612164
24012,23622,2002-12-31,40552,743234,629058
24013,23623,2002-03-31,504824,1360000,1270000
24014,23623,2002-06-30,567923,1640000,1520000
24015,23623,2002-09-30,604895,1690000,1560000
24016,23623,2002-12-31,607458,1750000,1620000
24017,23626,2002-03-31,4184,98352,84318
24018,23626,2002-06-30,4189,97753,83221
24019,23626,2002-09-30,3861,102186,87130
24020,23626,2002-12-31,5661,102333,87532
24021,23627,2002-03-31,246522,1610000,1480000
24022,23627,2002-06-30,270721,1590000,1460000
24023,23627,2002-09-30,208759,1610000,1480000
24024,23627,2002-12-31,228229,1740000,1590000
24025,23632,2002-03-31,0,179555,167696
24026,23632,2002-06-30,0,187119,174917
24027,23632,2002-09-30,0,193319,180555
24028,23632,2002-12-31,0,208727,195248
24029,23634,2002-03-31,42166,649131,597555
24030,23634,2002-06-30,38146,645947,592871
24031,23647,2002-03-31,48764,1030000,961913
24032,23647,2002-06-30,45186,1040000,971990
24033,23647,2002-09-30,39042,1040000,971274
24034,23647,2002-12-31,57457,1050000,976402
24035,23671,2002-03-31,74,67285,61189
24036,23671,2002-06-30,65,69740,63375
24037,23671,2002-09-30,59,70303,63639
24038,23671,2002-12-31,52,75596,68513
24039,23675,2002-03-31,785,69311,62129
24040,23675,2002-06-30,650,68975,61540
24041,23675,2002-09-30,498,73754,66333
24042,23675,2002-12-31,357,72757,65174
24043,23681,2002-03-31,229597,586564,553673
24044,23681,2002-06-30,246705,615184,579142
24045,23681,2002-09-30,185650,637126,599194
24046,23681,2002-12-31,167329,585011,547453
24047,23702,2002-03-31,748,36200000,32100000
24048,23702,2002-06-30,612,33100000,28800000
24049,23702,2002-09-30,515,33300000,28800000
24050,23702,2002-12-31,443,32700000,28500000
24051,23713,2002-03-31,34923,143423,135256
24052,23713,2002-06-30,29695,146701,138373
24053,23713,2002-09-30,29367,144343,135941
24054,23713,2002-12-31,25254,144054,135444
24055,23737,2002-03-31,112,114557,105656
24056,23737,2002-06-30,103,116010,106888
24057,23737,2002-09-30,1113,118027,108828
24058,23737,2002-12-31,1092,121231,111842
24059,23739,2002-03-31,1103,65398,58893
24060,23739,2002-06-30,980,65842,59188
24061,23739,2002-09-30,858,62837,56085
24062,23739,2002-12-31,714,63684,56947
24063,23743,2002-03-31,12075,404164,356159
24064,23743,2002-06-30,10874,406375,360918
24065,23743,2002-09-30,42710,1000000,913255
24066,23743,2002-12-31,28516,1070000,865133
24067,23745,2002-03-31,6,61254,56041
24068,23745,2002-06-30,0,64212,58860
24069,23745,2002-09-30,1008,66354,60955
24070,23745,2002-12-31,1017,65212,59716
24071,23749,2002-03-31,1775,50147,45448
24072,23749,2002-06-30,759,47329,42526
24073,23749,2002-09-30,700,53239,48352
24074,23749,2002-12-31,594,52766,47758
24075,23754,2002-03-31,3825,118980,107830
24076,23754,2002-06-30,6778,117826,106569
24077,23754,2002-09-30,7198,119392,108022
24078,23754,2002-12-31,2977,122458,110892
24079,23756,2002-03-31,18888,136148,123533
24080,23756,2002-06-30,18786,144195,131142
24081,23756,2002-09-30,17134,140686,127133
24082,23756,2002-12-31,12342,144291,130244
24083,23757,2002-03-31,13598,173010,160007
24084,23757,2002-06-30,13400,185761,166630
24085,23757,2002-09-30,15202,177421,158025
24086,23757,2002-12-31,11990,174007,152918
24087,23760,2002-03-31,4,69829,64750
24088,23760,2002-06-30,4,72411,67157
24089,23760,2002-09-30,307,74238,68851
24090,23760,2002-12-31,296,77214,71710
24091,23764,2002-03-31,58,25231,23282
24092,23764,2002-06-30,53,26747,24730
24093,23764,2002-09-30,50,27819,25752
24094,23764,2002-12-31,47,27685,25542
24095,23772,2002-03-31,153547,334766,303287
24096,23772,2002-06-30,191976,368270,333808
24097,23772,2002-09-30,228581,428182,391807
24098,23772,2002-12-31,235829,410290,370522
24099,23786,2002-03-31,12726,187097,159280
24100,23786,2002-06-30,12338,178234,156137
24101,23786,2002-09-30,11478,181816,160998
24102,23786,2002-12-31,9548,181361,161270
24103,23798,2002-03-31,0,91333,85474
24104,23798,2002-06-30,0,85111,78958
24105,23798,2002-09-30,0,84960,78580
24106,23798,2002-12-31,0,90793,84354
24107,23799,2002-03-31,17553,98431,88065
24108,23799,2002-06-30,16831,102532,91683
24109,23799,2002-09-30,15664,107201,95949
24110,23799,2002-12-31,18257,126287,115053
24111,23803,2002-03-31,9121,157277,146385
24112,23803,2002-06-30,8287,160205,148043
24113,23803,2002-09-30,7125,166918,154529
24114,23803,2002-12-31,5766,162564,150025
24115,23805,2002-03-31,13365,137579,127541
24116,23805,2002-06-30,12443,134116,123804
24117,23805,2002-09-30,8283,134029,124230
24118,23805,2002-12-31,6959,125154,115640
24119,23806,2002-03-31,0,117395,108067
24120,23806,2002-06-30,0,121756,112261
24121,23806,2002-09-30,0,124167,114425
24122,23806,2002-12-31,0,126714,116786
24123,23815,2002-03-31,0,58818,51367
24124,23815,2002-06-30,0,57912,50274
24125,23815,2002-09-30,0,57603,49896
24126,23815,2002-12-31,0,64619,56840
24127,23826,2002-03-31,28,210981,189261
24128,23826,2002-06-30,24,221279,198880
24129,23826,2002-09-30,22,222458,199392
24130,23826,2002-12-31,22,234794,211487
24131,23834,2002-03-31,0,50895,42561
24132,23834,2002-06-30,0,47644,39282
24133,23834,2002-09-30,0,65443,57052
24134,23834,2002-12-31,0,77126,68693
24135,23835,2002-03-31,0,29429,25951
24136,23835,2002-06-30,0,28697,25184
24137,23835,2002-09-30,0,27879,24334
24138,23835,2002-12-31,0,27570,24040
24139,23836,2002-03-31,6244,29229,26371
24140,23836,2002-06-30,5704,28913,25798
24141,23836,2002-09-30,6132,28590,25228
24142,23836,2002-12-31,6366,29178,25879
24143,23864,2002-03-31,0,161484,149091
24144,23864,2002-06-30,0,148622,135834
24145,23864,2002-09-30,0,152508,139319
24146,23864,2002-12-31,0,141398,128738
24147,23866,2002-03-31,0,59063,52867
24148,23866,2002-06-30,0,70471,64055
24149,23866,2002-09-30,0,68222,61863
24150,23866,2002-12-31,0,59511,53289
24151,23876,2002-03-31,0,58844,50827
24152,23876,2002-06-30,0,62715,54543
24153,23876,2002-09-30,0,62666,53919
24154,23876,2002-12-31,0,67129,58211
24155,23881,2002-03-31,277021,854604,791196
24156,23881,2002-06-30,228349,811871,743393
24157,23881,2002-09-30,210817,776529,706104
24158,23881,2002-12-31,161749,739963,669278
24159,23883,2002-03-31,0,166842,155247
24160,23886,2002-03-31,420,218295,200153
24161,23886,2002-06-30,287,221717,202438
24162,23886,2002-09-30,188,235249,215074
24163,23886,2002-12-31,84,239253,218527
24164,23891,2002-03-31,0,37782,34481
24165,23891,2002-06-30,0,37046,33659
24166,23891,2002-09-30,0,36917,33410
24167,23891,2002-12-31,0,35570,32132
24168,23894,2002-03-31,0,42316,38137
24169,23894,2002-06-30,0,41024,36769
24170,23894,2002-09-30,0,38107,33782
24171,23894,2002-12-31,0,40540,34383
24172,23901,2002-03-31,41527,436835,401862
24173,23901,2002-06-30,39793,434522,399123
24174,23901,2002-09-30,37144,446236,410416
24175,23901,2002-12-31,38078,444786,408458
24176,23927,2002-03-31,4787,66013,60054
24177,23927,2002-06-30,5423,66106,59608
24178,23927,2002-09-30,9009,68221,61576
24179,23927,2002-12-31,9205,71679,64594
24180,23966,2002-03-31,48380,264379,245525
24181,23966,2002-06-30,33567,252414,233274
24182,23966,2002-09-30,26554,253492,234062
24183,23966,2002-12-31,28044,500369,476013
24184,23986,2002-03-31,1430,43723,39520
24185,23986,2002-06-30,1282,43934,39709
24186,23986,2002-09-30,1508,46326,41949
24187,23986,2002-12-31,1752,47808,43305
24188,23989,2002-03-31,3130,66016,59464
24189,23989,2002-06-30,3761,65352,58501
24190,23989,2002-09-30,3786,64396,57244
24191,23989,2002-12-31,3398,65116,57908
24192,23992,2002-03-31,76764,843438,735977
24193,23992,2002-06-30,128909,860856,749287
24194,23992,2002-09-30,141012,880312,768505
24195,23992,2002-12-31,153685,896584,781628
24196,23998,2002-03-31,13343,92542,82385
24197,23998,2002-06-30,14974,93363,83617
24198,23998,2002-09-30,17052,87337,77672
24199,23998,2002-12-31,18808,94143,79350
24200,24015,2002-03-31,7147,184199,170133
24201,24015,2002-06-30,7068,199046,183923
24202,24015,2002-09-30,6587,202652,186976
24203,24015,2002-12-31,5707,210234,194190
24204,24029,2002-03-31,474840,5720000,4270000
24205,24029,2002-06-30,465171,6050000,4560000
24206,24029,2002-09-30,501741,5850000,4310000
24207,24029,2002-12-31,497157,5810000,4230000
24208,24030,2002-03-31,4509,102955,95694
24209,24030,2002-06-30,4216,105888,98205
24210,24030,2002-09-30,3906,107096,99121
24211,24030,2002-12-31,3451,102944,94794
24212,24038,2002-03-31,0,13667,11431
24213,24038,2002-06-30,0,13784,11540
24214,24038,2002-09-30,0,13786,11548
24215,24038,2002-12-31,0,13989,11761
24216,24045,2002-03-31,93741,781727,702292
24217,24045,2002-06-30,90074,795736,707666
24218,24045,2002-09-30,90015,1030000,913841
24219,24045,2002-12-31,67787,1050000,910105
24220,24064,2002-03-31,0,45433,41095
24221,24064,2002-06-30,0,47635,43157
24222,24064,2002-09-30,0,46901,42440
24223,24064,2002-12-31,0,48258,43749
24224,24067,2002-03-31,205404,1590000,1450000
24225,24067,2002-06-30,285517,1730000,1580000
24226,24067,2002-09-30,339396,1850000,1700000
24227,24067,2002-12-31,332715,1890000,1730000
24228,24074,2002-03-31,8441,317357,291798
24229,24074,2002-06-30,5662,331210,304508
24230,24074,2002-09-30,36234,384826,356812
24231,24074,2002-12-31,22149,367451,340296
24232,24080,2002-03-31,836,68314,61658
24233,24080,2002-06-30,424,68174,61365
24234,24080,2002-09-30,301,82129,75019
24235,24080,2002-12-31,192,83361,76052
24236,24085,2002-03-31,12573,68367,62715
24237,24085,2002-06-30,13039,68197,61990
24238,24085,2002-09-30,11628,68918,62649
24239,24085,2002-12-31,15009,70109,63888
24240,24093,2002-03-31,0,120179,110441
24241,24093,2002-06-30,0,119901,109932
24242,24093,2002-09-30,0,120300,110043
24243,24093,2002-12-31,0,121331,110930
24244,24094,2002-03-31,0,132636,122576
24245,24094,2002-06-30,0,143209,132831
24246,24094,2002-09-30,18460,142102,131432
24247,24094,2002-12-31,16596,145675,134766
24248,24096,2002-03-31,105465,308595,289863
24249,24096,2002-06-30,114968,314331,293339
24250,24096,2002-09-30,132205,336406,313434
24251,24096,2002-12-31,128541,337382,314831
24252,24099,2002-03-31,0,48122,43575
24253,24099,2002-06-30,0,50304,45621
24254,24099,2002-09-30,0,51848,47016
24255,24099,2002-12-31,0,52749,47824
24256,24107,2002-03-31,779433,4270000,3900000
24257,24107,2002-06-30,866313,4510000,4120000
24258,24107,2002-09-30,998789,4810000,4390000
24259,24107,2002-12-31,886756,5160000,4730000
24260,24108,2002-03-31,4774,162600,146983
24261,24108,2002-06-30,4090,156066,140317
24262,24108,2002-09-30,3872,167283,151314
24263,24108,2002-12-31,4397,165281,149338
24264,24109,2002-03-31,23999,84073,77156
24265,24109,2002-06-30,21554,82507,75387
24266,24109,2002-09-30,21949,84312,77122
24267,24109,2002-12-31,21491,84649,77408
24268,24120,2002-03-31,75,76758,70444
24269,24120,2002-06-30,72,78588,72162
24270,24120,2002-09-30,67,82933,76407
24271,24120,2002-12-31,518,85937,79266
24272,24123,2002-03-31,275,276003,261501
24273,24123,2002-06-30,253,269614,254220
24274,24123,2002-09-30,133,266454,250332
24275,24123,2002-12-31,0,265017,248292
24276,24140,2002-03-31,13619,84350,77753
24277,24140,2002-06-30,14327,84490,77984
24278,24140,2002-09-30,12927,87038,81272
24279,24156,2002-03-31,12720,4110000,3840000
24280,24156,2002-06-30,13963,4120000,3810000
24281,24156,2002-09-30,13988,4170000,3840000
24282,24156,2002-12-31,13478,4140000,3810000
24283,24160,2002-03-31,3398,69804,64018
24284,24160,2002-06-30,3211,69507,63625
24285,24160,2002-09-30,2970,70382,64332
24286,24160,2002-12-31,2671,71677,65734
24287,24170,2002-03-31,119969,1220000,1110000
24288,24170,2002-06-30,111640,1290000,1180000
24289,24170,2002-09-30,204055,1420000,1310000
24290,24170,2002-12-31,183507,1460000,1330000
24291,24173,2002-03-31,21492,101939,92322
24292,24173,2002-06-30,22731,109686,99221
24293,24173,2002-09-30,29313,112475,101499
24294,24173,2002-12-31,26004,115890,104424
24295,24181,2002-03-31,2728,27489,24827
24296,24181,2002-06-30,2443,25982,23323
24297,24181,2002-09-30,2171,25114,22412
24298,24181,2002-12-31,1862,25008,22291
24299,24185,2002-03-31,2836,4130000,3790000
24300,24185,2002-06-30,2692,4260000,3930000
24301,24185,2002-09-30,2479,4460000,4120000
24302,24185,2002-12-31,2339,4960000,4610000
24303,24199,2002-03-31,0,178049,164566
24304,24199,2002-06-30,0,184552,170742
24305,24199,2002-09-30,0,200804,186578
24306,24199,2002-12-31,0,206109,191438
24307,24200,2002-03-31,106201,272072,255421
24308,24200,2002-06-30,116757,272858,253479
24309,24200,2002-09-30,114043,281873,260754
24310,24200,2002-12-31,124925,290450,268616
24311,24206,2002-03-31,0,346346,288134
24312,24206,2002-06-30,0,336241,273342
24313,24206,2002-09-30,0,331090,260775
24314,24206,2002-12-31,0,302370,260723
24315,24210,2002-03-31,10632,92914,86913
24316,24210,2002-06-30,9159,96931,90772
24317,24210,2002-09-30,10236,103984,91218
24318,24210,2002-12-31,12607,118816,106007
24319,24211,2002-03-31,0,36204,33085
24320,24211,2002-06-30,0,33608,30526
24321,24211,2002-09-30,0,34368,31354
24322,24211,2002-12-31,0,37227,34195
24323,24227,2002-03-31,13130,100639,93796
24324,24227,2002-06-30,14471,93866,87023
24325,24227,2002-09-30,13752,94232,87453
24326,24228,2002-03-31,11672,99860,88096
24327,24229,2002-03-31,13937,235411,218280
24328,24229,2002-06-30,52493,280827,257354
24329,24229,2002-09-30,55519,331330,306687
24330,24229,2002-12-31,55254,335627,310066
24331,24243,2002-03-31,70267,826664,766809
24332,24243,2002-06-30,52078,864105,798378
24333,24243,2002-09-30,48551,864696,794583
24334,24243,2002-12-31,41139,912308,840985
24335,24244,2002-03-31,3233,75318,68093
24336,24244,2002-06-30,3526,77128,69699
24337,24244,2002-09-30,5596,78607,71859
24338,24244,2002-12-31,5215,72594,65639
24339,24247,2002-03-31,84,149899,137931
24340,24247,2002-06-30,79,160625,147255
24341,24247,2002-09-30,83,196985,179692
24342,24247,2002-12-31,75,213442,195540
24343,24250,2002-03-31,0,52784,49246
24344,24250,2002-06-30,0,54191,50774
24345,24250,2002-09-30,0,53270,49963
24346,24250,2002-12-31,0,52926,49485
24347,24271,2002-03-31,0,110727,100883
24348,24271,2002-06-30,0,111832,101764
24349,24271,2002-09-30,0,120066,109665
24350,24271,2002-12-31,0,114670,104140
24351,24272,2002-03-31,2537,56452,52069
24352,24272,2002-06-30,1859,56161,51732
24353,24272,2002-09-30,1288,55744,51229
24354,24272,2002-12-31,994,57268,52682
24355,24303,2002-03-31,0,60495,55268
24356,24303,2002-06-30,0,62379,57142
24357,24303,2002-09-30,0,80739,75525
24358,24303,2002-12-31,0,61534,56360
24359,24305,2002-03-31,9098,59539,52672
24360,24305,2002-06-30,8713,60861,53999
24361,24305,2002-09-30,7958,60070,53014
24362,24305,2002-12-31,7883,61626,54659
24363,24307,2002-03-31,7788,66670,62046
24364,24307,2002-06-30,8499,65794,60816
24365,24307,2002-09-30,7881,65809,60859
24366,24307,2002-12-31,6476,64215,59221
24367,24308,2002-03-31,46401,189317,171617
24368,24308,2002-06-30,47993,192542,173879
24369,24308,2002-09-30,68177,200250,180808
24370,24308,2002-12-31,73873,195983,176062
24371,24311,2002-03-31,2852,264195,237985
24372,24311,2002-06-30,2656,268681,241313
24373,24311,2002-09-30,2419,276247,247894
24374,24311,2002-12-31,2094,284492,255572
24375,24312,2002-03-31,13,122964,107250
24376,24312,2002-06-30,13,121656,105959
24377,24312,2002-09-30,12,120805,104796
24378,24312,2002-12-31,11,125986,109496
24379,24315,2002-03-31,235329,1290000,1180000
24380,24315,2002-06-30,269864,1340000,1220000
24381,24315,2002-09-30,283878,1380000,1250000
24382,24315,2002-12-31,297640,1440000,1310000
24383,24332,2002-03-31,0,275762,229936
24384,24332,2002-06-30,0,299537,253652
24385,24332,2002-09-30,0,309259,262742
24386,24332,2002-12-31,0,322023,273619
24387,24334,2002-03-31,0,47640,41556
24388,24334,2002-06-30,0,47210,40939
24389,24334,2002-09-30,0,48401,42027
24390,24334,2002-12-31,0,46476,40013
24391,24342,2002-03-31,8,17241,15404
24392,24342,2002-06-30,8,16707,14840
24393,24342,2002-09-30,7,16596,14678
24394,24342,2002-12-31,6,16649,14763
24395,24347,2002-03-31,75301,464871,432150
24396,24347,2002-06-30,138501,538266,497643
24397,24347,2002-09-30,176345,569205,526303
24398,24347,2002-12-31,94709,589803,545166
24399,24350,2002-03-31,17613,69547,64714
24400,24350,2002-06-30,16088,70225,64716
24401,24350,2002-09-30,21291,73066,67325
24402,24350,2002-12-31,18704,71434,65682
24403,24353,2002-03-31,2236,83763,77475
24404,24353,2002-06-30,2144,84448,77593
24405,24353,2002-09-30,1902,88499,81263
24406,24353,2002-12-31,1431,89287,82051
24407,24355,2002-03-31,0,42164,39056
24408,24355,2002-06-30,0,42700,39517
24409,24355,2002-09-30,0,45942,42664
24410,24355,2002-12-31,0,48439,45091
24411,24367,2002-03-31,371,46853,42418
24412,24367,2002-06-30,335,45378,40863
24413,24367,2002-09-30,308,45340,40714
24414,24367,2002-12-31,280,45059,40475
24415,24387,2002-03-31,0,161532,126669
24416,24387,2002-06-30,0,166471,131459
24417,24387,2002-09-30,0,180852,145560
24418,24387,2002-12-31,0,185016,149379
24419,24391,2002-03-31,1267,76063,69256
24420,24391,2002-06-30,1095,76909,69955
24421,24391,2002-09-30,970,78560,71478
24422,24391,2002-12-31,789,82511,75492
24423,24422,2002-03-31,576,36276,34244
24424,24422,2002-06-30,1508,36391,34126
24425,24422,2002-09-30,3533,37740,34592
24426,24422,2002-12-31,5771,38266,34974
24427,24443,2002-03-31,1152,17012,15747
24428,24443,2002-06-30,1093,16516,15202
24429,24443,2002-09-30,1478,17169,15689
24430,24443,2002-12-31,1329,17548,16162
24431,24445,2002-03-31,0,120700,112370
24432,24445,2002-06-30,4041,123279,110587
24433,24445,2002-09-30,3761,124613,111678
24434,24445,2002-12-31,3410,141844,128296
24435,24458,2002-03-31,0,1100000,995658
24436,24458,2002-06-30,0,1160000,1060000
24437,24458,2002-09-30,0,1170000,1070000
24438,24458,2002-12-31,0,1210000,1110000
24439,24465,2002-03-31,27915,81594,73666
24440,24465,2002-06-30,25384,79990,71567
24441,24465,2002-09-30,20674,83268,74554
24442,24465,2002-12-31,17341,77000,69070
24443,24471,2002-03-31,0,26673,18902
24444,24471,2002-06-30,0,27649,19669
24445,24471,2002-09-30,0,28801,20668
24446,24471,2002-12-31,0,28860,21466
24447,24472,2002-03-31,12703,109154,99927
24448,24472,2002-06-30,12162,112828,103020
24449,24472,2002-09-30,11668,109705,99364
24450,24472,2002-12-31,9597,116828,106333
24451,24481,2002-03-31,3595,95817,88863
24452,24481,2002-06-30,3240,105888,97465
24453,24481,2002-09-30,2886,111122,102493
24454,24481,2002-12-31,2952,110538,101816
24455,24493,2002-03-31,0,40307,37039
24456,24493,2002-06-30,0,41802,38357
